ID	ORIGINAL_ID	premises_ja	hypothesis_ja	premises_en	hypothesis_en	gold	mood	inference-type	content-type	conversion	atmosphere
479	559	すべてのネコはバルバラである。  すべてのバルバラは爬虫類である。	すべてのネコは爬虫類である。	All cats are barbara. All barbara are reptiles.	All cats are reptiles.	entailment	AAA	syllogism	incongruent	no	no
480	560	あるオウムはババロである。  どのババロも鳥でない。	あるオウムは鳥である。	There is a parrot that is a babaro.  No babaro is a bird.	A certain parrot is a bird.	neutral	IEI	syllogism	congruent	no	yes
481	561	あるオウムはババロである。  どのババロも鳥でない。	すべてのオウムは鳥である。	There is a parrot that is a babaro.  No babaro is a bird.	All parrots are birds.	contradiction	IEA	syllogism	congruent	no	no
482	562	あるオウムはババロである。  どのババロも鳥でない。	あるオウムは鳥でない。	There is a parrot that is a babaro.  No babaro is a bird.	A certain parrot is not a bird.	entailment	IEO	syllogism	incongruent	no	no
483	563	あるオウムはババロである。  どのババロも鳥でない。	どのオウムも鳥でない。	There is a parrot that is a babaro.  No babaro is a bird.	No parrot is a bird.	neutral	IEE	syllogism	incongruent	no	no
484	564	すべての哺乳類はエピフォである。  あるウサギはエピフォでない。	すべてのウサギは哺乳類である。	All mammals are epipho. A certain rabbit is not an epipho.	All rabbits are mammals.	contradiction	AOA	syllogism	congruent	no	no
485	565	すべての哺乳類はエピフォである。  あるウサギはエピフォでない。	あるウサギは哺乳類でない。	All mammals are epipho. A certain rabbit is not an epipho.	A certain rabbit is not a mammal.	entailment	AOO	syllogism	incongruent	no	no
486	566	すべての哺乳類はエピフォである。  あるウサギはエピフォでない。	どのウサギも哺乳類でない。	All mammals are epipho. A certain rabbit is not an epipho.	No rabbit is a mammal.	neutral	AOE	syllogism	incongruent	no	yes
487	567	すべての哺乳類はエピフォである。  あるウサギはエピフォでない。	あるウサギは哺乳類である。	All mammals are epipho. A certain rabbit is not an epipho.	A certain rabbit is a mammal.	neutral	AOI	syllogism	congruent	no	yes
488	568	すべてのマグロはエモフである。  どのエモフも魚でない。	あるマグロは魚である。	All tuna are emov. No emov is a fish.	A certain tuna is a fish.	contradiction	AEI	syllogism	congruent	no	no
489	569	すべてのマグロはエモフである。  どのエモフも魚でない。	あるマグロは魚でない。	All tuna are emov. No emov is a fish.	A certain tuna is not a fish.	entailment	AEO	syllogism	incongruent	no	no
490	570	すべてのマグロはエモフである。  どのエモフも魚でない。	すべてのマグロは魚である。	All tuna are emov. No emov is a fish.	All tuna are fish.	contradiction	AEA	syllogism	congruent	no	no
491	571	すべてのマグロはエモフである。  どのエモフも魚でない。	どのマグロも魚でない。	All tuna are emov. No emov is a fish.	No tuna is a fish.	entailment	AEE	syllogism	incongruent	no	no
492	572	あるフィロノは猫である。  どのフィロノも動物でない。	ある猫は動物でない。	A certain philono is a cat.  No philono is an animal.	A certain cat is not an animal.	entailment	IEO	syllogism	incongruent	no	no
493	573	あるフィロノは猫である。  どのフィロノも動物でない。	すべての猫は動物である。	A certain philono is a cat.  No philono is an animal.	All cats are animals.	contradiction	IEA	syllogism	congruent	no	no
494	574	あるフィロノは猫である。  どのフィロノも動物でない。	ある猫は動物である。	A certain philono is a cat.  No philono is an animal.	A certain cat is an animal.	neutral	IEI	syllogism	congruent	no	yes
495	575	あるフィロノは猫である。  どのフィロノも動物でない。	どの猫も動物でない。	A certain philono is a cat.  No philono is an animal.	No cat is an animal.	neutral	IEE	syllogism	incongruent	no	no
496	576	ある人間はダリオでない。  すべての動物はダリオである。	ある人間は動物である。	One person is not dario.  All animals are dario.	A certain human is an animal.	neutral	OAI	syllogism	congruent	no	yes
497	577	ある人間はダリオでない。  すべての動物はダリオである。	すべての人間は動物である。	One person is not dario.  All animals are dario.	All humans are animals.	contradiction	OAA	syllogism	congruent	no	no
498	578	ある人間はダリオでない。  すべての動物はダリオである。	どの人間も動物でない。	One person is not dario.  All animals are dario.	No human is an animal.	neutral	OAE	syllogism	incongruent	no	yes
499	579	ある人間はダリオでない。  すべての動物はダリオである。	ある人間は動物でない。	One person is not dario.  All animals are dario.	A certain person is not an animal.	entailment	OAO	syllogism	incongruent	no	no
500	580	すべてのエグゾセットは魚である。  あるエグゾセットは鳥である。	すべての魚は鳥である。	All exoset are fish.  Some exoset are birds.	All fish are birds.	neutral	AIA	syllogism	incongruent	no	no
501	581	すべてのエグゾセットは魚である。  あるエグゾセットは鳥である。	ある魚は鳥である。	All exoset are fish.  Some exoset are birds.	A certain fish is a bird.	entailment	AII	syllogism	incongruent	no	no
502	582	すべてのエグゾセットは魚である。  あるエグゾセットは鳥である。	どの魚も鳥でない。	All exoset are fish.  Some exoset are birds.	No fish is a bird.	contradiction	AIE	syllogism	congruent	no	no
503	583	すべてのエグゾセットは魚である。  あるエグゾセットは鳥である。	ある魚は鳥でない。	All exoset are fish.  Some exoset are birds.	A certain fish is not a bird.	neutral	AIO	syllogism	congruent	no	yes
504	584	すべてのオーブラックは動物である。  あるオーブラックは生物でない。	ある動物は生物でない。	All oroburack are animals. Some oroburack are not living things.	Some animals are not living things.	entailment	AOO	syllogism	incongruent	no	no
505	585	すべてのオーブラックは動物である。  あるオーブラックは生物でない。	すべての動物は生物である。	All oroburack are animals. Some oroburack are not living things.	All animals are living things.	contradiction	AOA	syllogism	congruent	no	no
506	586	すべてのオーブラックは動物である。  あるオーブラックは生物でない。	ある動物は生物である。	All oroburack are animals. Some oroburack are not living things.	Some animal is a living thing.	neutral	AOI	syllogism	congruent	no	yes
507	587	すべてのオーブラックは動物である。  あるオーブラックは生物でない。	どの動物も生物でない。	All oroburack are animals. Some oroburack are not living things.	No animal is not a living thing.	neutral	AOE	syllogism	incongruent	no	yes
508	588	あるイヌはダビティシィである。  どの哺乳類もダビティシィでない。	あるイヌは哺乳類でない。	There is a dog that is a davitishi. No mammal is not a davitishi.	A certain dog is not a mammal.	entailment	IEO	syllogism	incongruent	no	no
509	589	あるイヌはダビティシィである。  どの哺乳類もダビティシィでない。	あるイヌは哺乳類である。	There is a dog that is a davitishi. No mammal is not a davitishi.	Some dog is a mammal.	neutral	IEI	syllogism	congruent	no	yes
510	590	あるイヌはダビティシィである。  どの哺乳類もダビティシィでない。	どのイヌも哺乳類でない。	There is a dog that is a davitishi. No mammal is not a davitishi.	No dog is a mammal.	neutral	IEE	syllogism	incongruent	no	no
511	591	あるイヌはダビティシィである。  どの哺乳類もダビティシィでない。	すべてのイヌは哺乳類である。	There is a dog that is a davitishi. No mammal is not a davitishi.	All dogs are mammals.	neutral	IEA	syllogism	congruent	no	no
